"","id","Contracts","Bridging Capacity","Influence","infl_norm"
"271","HU560267",1,0,0,0
"272","HU15000437",3,0,0,0
"273","HU726083",10,0,0.001,0.0909090909090909
"274","HU11887827",17,0,0.002,0.181818181818182
"275","HU728746",3,0,0.001,0.0909090909090909
"276","HU11974413",1,0,0,0
"277","HU11833196",1,0,0,0
"278","HU15000102",10,0,0.001,0.0909090909090909
"279","HU11630979",6,0,0.001,0.0909090909090909
"280","HU15000440",2,0,0,0
"281","HU727189",3,0,0,0
"282","HU11117320",3,0,0,0
"283","HU15000120",2,0,0,0
"284","HU15000161",2,0,0,0
"285","HU768100",1,0,0,0
"286","HU13748429",2,0,0,0
"287","HU309435",1,0,0,0
"288","HU11124845",1,0,0,0
"289","HU731267",7,0,0.001,0.0909090909090909
"290","HU730424",2,0,0,0
"291","HU10322978",1,0,0,0
"292","HU735793",40,0,0.003,0.272727272727273
"293","HU12998353",9,0,0.001,0.0909090909090909
"294","HU331153",1,0,0,0
"295","HU13994431",1,0,0,0
"296","HU724474",1,0,0,0
"297","HU735364",3,0,0,0
"298","HU10683833",24,0,0.002,0.181818181818182
"299","HU11829382",1,0,0,0
"300","HU12675588",3,0,0,0
"301","HU13026114",3,0,0,0
"302","HU14077340",1,0,0,0
"303","HU10785234",9,0,0.001,0.0909090909090909
"304","HU735803",5,0,0.001,0.0909090909090909
"305","HU10582378",2,0,0,0
"306","HU731025",2,0,0,0
"307","HU308405",4,0,0.001,0.0909090909090909
"308","HU735825",19,0,0.002,0.181818181818182
"309","HU13985969",1,0,0,0
"310","HU14904134",38,0,0.003,0.272727272727273
"311","HU13750774",4,0,0,0
"312","HU733964",5,0,0.001,0.0909090909090909
"313","HU12558593",2,0,0,0
"314","HU729611",11,0,0.001,0.0909090909090909
"315","HU12581799",8,0,0.001,0.0909090909090909
"316","HU597308",6,0,0.001,0.0909090909090909
"317","HU14677342",3,0,0,0
"318","HU329772",2,0,0.001,0.0909090909090909
"319","HU15000224",1,0,0,0
"320","HU47805240",1,0,0,0
"321","HU50904095",1,0,0,0
"322","HU730929",4,0,0,0
"323","HU12017539",11,0,0.001,0.0909090909090909
"324","HU730105",28,0,0.002,0.181818181818182
"325","HU12562091",5,0,0.001,0.0909090909090909
"326","HU734390",5,0,0.001,0.0909090909090909
"327","HU733656",21,0,0.002,0.181818181818182
"328","HU15000342",12,0,0.001,0.0909090909090909
"329","HU12017340",4,0,0,0
"330","HU726445",1,0,0,0
"331","HU12610008",2,0,0,0
"332","HU490760",3,0,0,0
"333","HU13054999",3,0,0,0
"334","HU736536",2,0,0,0
"335","HU15000142",1,0,0,0
"336","HU726731",10,0,0.001,0.0909090909090909
"337","HU10557606",3,0,0,0
"338","HU724517",1,0,0,0
"339","HU10459340",2,0,0.001,0.0909090909090909
"340","HU325774",1,0,0,0
"341","HU443502",7,0,0.001,0.0909090909090909
"342","HU12523326",10,0,0.001,0.0909090909090909
"343","HU733436",1,0,0,0
"344","HU14317251",2,0,0,0
"345","HU592172",2,0,0,0
"346","HU10458466",4,0,0.001,0.0909090909090909
"347","HU11893932",1,0,0,0
"348","HU323880",6,0,0.001,0.0909090909090909
"349","HU43984071",4,0,0,0
"350","HU735605",24,0,0.002,0.181818181818182
"351","HU728032",16,0,0.002,0.181818181818182
"352","HU733304",1,0,0,0
"353","HU729435",3,0,0.001,0.0909090909090909
"354","HU11925804",2,0,0,0
"355","HU14249882",3,0,0,0
"356","HU735595",8,0,0.001,0.0909090909090909
"357","HU11129091",2,0,0,0
"358","HU730402",1,0,0,0
"359","HU11379210",1,0,0,0
"360","HU358763",1,0,0,0
"361","HU11392668",8,0,0.001,0.0909090909090909
"362","HU12495630",1,0,0,0
"363","HU721538",9,0,0.001,0.0909090909090909
"364","HU15000094",1,0,0,0
"365","HU729215",3,0,0,0
"366","HU13161174",1,0,0,0
"367","HU732660",5,0,0.001,0.0909090909090909
"368","HU10322851",1,0,0,0
"369","HU14465299",1,0,0,0
"370","HU18309108",1,0,0,0
"371","HU18159422",6,0,0.001,0.0909090909090909
"372","HU13307455",6,0,0.001,0.0909090909090909
"373","HU15000115",8,0,0.001,0.0909090909090909
"374","HU724045",5,0,0.001,0.0909090909090909
"375","HU11009436",3,0,0,0
"376","HU13455060",1,0,0,0
"377","HU49424111",3,0,0,0
"378","HU10773381",1,0,0,0
"379","HU10845761",12,0,0.001,0.0909090909090909
"380","HU732758",2,0,0,0
"381","HU11501268",4,0,0.001,0.0909090909090909
"382","HU735573",1,0,0,0
"383","HU729699",10,0,0.001,0.0909090909090909
"384","HU14605749",117,154,0.009,0.818181818181818
"385","HU349569",2,0,0,0
"386","HU12926743",2,0,0,0
"387","HU726511",4,0,0.001,0.0909090909090909
"388","HU15000028",1,0,0,0
"389","HU26052911",5,0,0.001,0.0909090909090909
"390","HU726830",2,0,0,0
"391","HU10602311",2,0,0,0
"392","HU728373",3,0,0,0
"393","HU10499449",3,0,0.001,0.0909090909090909
"394","HU430960",3,0,0.001,0.0909090909090909
"395","HU11121158",1,0,0,0
"396","HU733634",8,0,0.001,0.0909090909090909
"397","HU11795360",4,0,0,0
"398","HU21764291",2,0,0,0
"399","HU733007",9,0,0.001,0.0909090909090909
"400","HU21527184",1,0,0,0
"401","HU13023915",1,0,0,0
"402","HU730194",5,0,0.001,0.0909090909090909
"403","HU13617077",1,0,0,0
"404","HU10759358",2,0,0,0
"405","HU13889674",1,0,0,0
"406","HU14772492",1,0,0,0
"407","HU10623293",4,0,0,0
"408","HU10362747",1,0,0,0
"409","HU732329",8,0,0.001,0.0909090909090909
"410","HU15000176",1,0,0,0
"411","HU10856417",17,0,0.002,0.181818181818182
"412","HU10902154",1,0,0,0
"413","HU10601633",6,0,0.001,0.0909090909090909
"414","HU12380189",13,0,0.001,0.0909090909090909
"415","HU10568015",3,0,0,0
"416","HU11319962",1,0,0,0
"417","HU13108586",4,0,0.001,0.0909090909090909
"418","HU13592730",2,0,0,0
"419","HU735627",23,0,0.003,0.272727272727273
"420","HU10483341",1,0,0,0
"421","HU504003",11,0,0.001,0.0909090909090909
"422","HU10435070",6,0,0,0
"423","HU724430",3,0,0,0
"424","HU728537",3,0,0.001,0.0909090909090909
"425","HU300014",8,0,0.001,0.0909090909090909
"426","HU10706398",6,0,0.001,0.0909090909090909
"427","HU15000254",1,0,0,0
"428","HU354501",2,0,0,0
"429","HU11593003",2,0,0,0
"430","HU725053",9,0,0.001,0.0909090909090909
"431","HU15000126",5,0,0.001,0.0909090909090909
"432","HU725031",2,0,0,0
"433","HU490650",50,0,0.002,0.181818181818182
"434","HU15000255",2,0,0,0
"435","HU11304047",1,0,0,0
"436","HU18240294",53,0,0.002,0.181818181818182
"437","HU11074946",8,0,0.001,0.0909090909090909
"438","HU732989",2,0,0.001,0.0909090909090909
"439","HU11724115",1,0,0,0
"440","HU12000980",11,0,0.001,0.0909090909090909
"441","HU12585119",10,0,0,0
"442","HU725349",8,0,0.001,0.0909090909090909
"443","HU10241837",5,0,0,0
"444","HU729798",9,0,0.001,0.0909090909090909
"445","HU10647972",1,0,0,0
"446","HU13401906",2,0,0,0
"447","HU14951356",1,0,0,0
"448","HU25690299",11,0,0,0
"449","HU12128086",2,0,0,0
"450","HU730941",3,0,0,0
"451","HU13629229",1,0,0,0
"452","HU726292",2,0,0,0
"453","HU10706587",2,0,0,0
"454","HU10442540",6,0,0,0
"455","HU729622",13,0,0.002,0.181818181818182
"456","HU10562318",3,0,0,0
"457","HU13792679",36,0,0.002,0.181818181818182
"458","HU11099004",17,0,0.001,0.0909090909090909
"459","HU733810",3,0,0,0
"460","HU731409",4,0,0.001,0.0909090909090909
"461","HU25254361",1,0,0,0
"462","HU366465",5,0,0.001,0.0909090909090909
"463","HU11404549",3,0,0,0
"464","HU10482254",2,0,0,0
"465","HU521118",1,0,0,0
"466","HU11137799",1,0,0,0
"467","HU730754",2,0,0,0
"468","HU13471899",8,0,0.001,0.0909090909090909
"469","HU13199052",3,0,0,0
"470","HU11553526",1,0,0,0
"471","HU11247599",4,0,0.001,0.0909090909090909
"472","HU20849986",3,0,0,0
"473","HU730226",4,0,0.001,0.0909090909090909
