"","id","Contracts","Bridging Capacity","Influence","infl_norm"
"210","HU10258802",1,0,0.002,0.0434782608695652
"211","HU724935",1,0,0.004,0.130434782608696
"212","HU15000271",1,0,0.004,0.130434782608696
"213","HU12093252",3,0,0.004,0.130434782608696
"214","HU372383",1,0,0.004,0.130434782608696
"215","HU12237469",1,0,0.004,0.130434782608696
"216","HU725361",2,0,0.005,0.173913043478261
"217","HU13623168",1,0,0.003,0.0869565217391304
"218","HU10941568",1,0,0.002,0.0434782608695652
"219","HU10832972",1,0,0.001,0
"220","HU308416",1,0,0.004,0.130434782608696
"221","HU10321551",1,0,0.004,0.130434782608696
"222","HU735265",1,0,0.004,0.130434782608696
"223","HU18084922",1,0,0.004,0.130434782608696
"224","HU10388136",10,0,0.004,0.130434782608696
"225","HU14419250",1,0,0.002,0.0434782608695652
"226","HU735605",1,0,0.004,0.130434782608696
"227","HU15000362",1,0,0.004,0.130434782608696
"228","HU725503",1,0,0.002,0.0434782608695652
"229","HU13842217",8,0,0.004,0.130434782608696
"230","HU10732009",4,0,0.005,0.173913043478261
"231","HU731432",1,0,0.002,0.0434782608695652
"232","HU734455",1,0,0.004,0.130434782608696
"233","HU15000437",1,0,0.004,0.130434782608696
"234","HU12021453",8,0,0.003,0.0869565217391304
"235","HU731267",1,0,0.002,0.0434782608695652
"236","HU10637784",5,0,0.005,0.173913043478261
"237","HU12824225",2,0,0.003,0.0869565217391304
"238","HU13187415",1,0,0.001,0
"239","HU15000088",1,0,0.002,0.0434782608695652
"240","HU11474762",3,0,0.005,0.173913043478261
"241","HU12602908",1,0,0.002,0.0434782608695652
"242","HU730127",1,0,0.002,0.0434782608695652
"243","HU12712485",1,0,0.001,0
"244","HU14341513",1,0,0.001,0
"245","HU14225907",2,0,0.003,0.0869565217391304
"246","HU15000229",3,0,0.003,0.0869565217391304
"247","HU735726",4,0,0.006,0.217391304347826
"248","HU14452321",1,0,0.002,0.0434782608695652
"249","HU10663581",2,0,0.003,0.0869565217391304
"250","HU11057367",1,0,0.003,0.0869565217391304
"251","HU11169987",1,0,0.003,0.0869565217391304
"252","HU20599052",1,0,0.001,0
"253","HU730864",1,0,0.002,0.0434782608695652
"254","HU12858336",1,0,0.002,0.0434782608695652
"255","HU730897",1,0,0.003,0.0869565217391304
"256","HU22247067",1,0,0.004,0.130434782608696
"257","HU11083638",1,0,0.004,0.130434782608696
"258","HU11805201",1,0,0.002,0.0434782608695652
"259","HU13628084",1,0,0.002,0.0434782608695652
"260","HU10981959",1,0,0.002,0.0434782608695652
"261","HU15000410",1,0,0.001,0
"262","HU727091",1,0,0.004,0.130434782608696
"263","HU13506726",1,0,0.004,0.130434782608696
"264","HU746034",2,0,0.004,0.130434782608696
"265","HU14548806",2,0,0.004,0.130434782608696
"266","HU20597407",1,0,0.002,0.0434782608695652
"267","HU735595",2,0,0.005,0.173913043478261
"268","HU11613785",1,0,0.003,0.0869565217391304
"269","HU15000200",1,0,0.001,0
"270","HU11122582",1,0,0.003,0.0869565217391304
"271","HU13099581",2,0,0.002,0.0434782608695652
"272","HU12147715",3,0,0.005,0.173913043478261
"273","HU12227147",2,0,0.004,0.130434782608696
"274","HU10624672",1,0,0.002,0.0434782608695652
"275","HU13390961",1,0,0.001,0
