"","id","Contracts","Bridging Capacity","Influence","infl_norm"
"275","SK36394335",1,0,0.002,0.0384615384615385
"276","SK34112103",2,0,0.002,0.0384615384615385
"277","SK31431968",1,0,0.002,0.0384615384615385
"278","SK37938126",1,0,0.003,0.0769230769230769
"279","SK17147387",1,0,0.003,0.0769230769230769
"280","SK37936859",1,0,0.001,0
"281","SK36490733",1,0,0.002,0.0384615384615385
"282","SK00634816",3,0,0.004,0.115384615384615
"283","SK00332968",1,0,0.001,0
"284","SK35778407",1,0,0.002,0.0384615384615385
"285","SK44557809",1,0,0.001,0
"286","SK31662919",1,0,0.001,0
"287","SK00397440",1,0,0.002,0.0384615384615385
"288","SK36169218",1,0,0.003,0.0769230769230769
"289","SK00309541",1,0,0.001,0
"290","SK00312037",4,0,0.004,0.115384615384615
"291","SK00896225",1,0,0.002,0.0384615384615385
"292","SK36380041",1,0,0.001,0
"293","SK36388807",1,0,0.001,0
"294","SK44361882",1,0,0.001,0
"295","SK36451771",1,0,0.001,0
"296","SK00165387",1,0,0.003,0.0769230769230769
"297","SK43812589",1,0,0.003,0.0769230769230769
"298","SK36370924",1,0,0.002,0.0384615384615385
"299","SK35814730",1,0,0.002,0.0384615384615385
"300","SK36471127",1,0,0.001,0
"301","SK37885545",1,0,0.001,0
"302","SK00397768",1,0,0.003,0.0769230769230769
"303","SK00397474",1,0,0.003,0.0769230769230769
"304","SK17147824",1,0,0.003,0.0769230769230769
"305","SK34110224",1,0,0.002,0.0384615384615385
"306","SK34125388",1,0,0.001,0
"307","SK36174238",1,0,0.001,0
"308","SK36521451",1,0,0.002,0.0384615384615385
