id,Contracts,Bridging Capacity,Influence
HU10494334,5,0,0.000
HU28073435,2,0,0.000
HU11063582,1,0,0.000
HU12674013,2,0,0.000
HU364450,1,0,0.000
HU20777764,1,0,0.000
HU13863773,4,0,0.000
HU12494787,1,0,0.000
HU14172177,2,0,0.000
HU11930884,5,0,0.000
HU15000003,1,0,0.000
HU354501,1,0,0.000
HU12562091,2,0,0.000
HU11070052,2,0,0.000
HU20709093,1,0,0.000
HU14093526,1,0,0.000
HU10778135,1,0,0.000
HU18680188,2,0,0.000
HU15000299,1,0,0.000
HU20754299,2,0,0.000
HU12017539,12,0,0.001
HU730271,6,0,0.001
HU11693062,3,1,0.001
HU11469830,4,0,0.001
HU15000296,1,0,0.000
HU733403,3,0,0.001
HU21638624,2,0,0.000
HU736536,1,0,0.000
HU21083103,1,0,0.000
HU733964,2,0,0.000
HU22993294,1,0,0.000
HU10947344,4,0,0.001
HU10781797,1,0,0.000
HU10908174,3,0,0.000
HU311454,4,0,0.001
HU10435070,10,0,0.001
HU10219948,1,0,0.000
HU20511179,1,0,0.000
HU724539,3,0,0.000
HU12007516,6,0,0.001
HU14364404,1,0,0.000
HU12797626,2,0,0.001
HU11963808,1,0,0.000
HU13488888,4,0,0.000
HU10525951,1,0,0.000
HU10491496,2,0,0.000
HU454128,2,0,0.001
HU15000267,1,0,0.000
HU329749,11,0,0.002
HU15000244,1,0,0.000
HU731409,1,0,0.000
HU12981663,2,0,0.000
HU10865893,2,0,0.000
HU14735901,1,0,0.000
HU11180601,1,0,0.000
HU376743,2,0,0.000
HU12713895,1,0,0.000
HU18605387,7,0,0.001
HU329651,1,0,0.000
HU10903928,1,0,0.000
HU733568,8,0,0.001
HU12541700,2,0,0.000
HU13878203,1,0,0.000
HU728713,3,0,0.001
HU10810147,1,0,0.000
HU23666986,1,0,0.000
HU733788,1,0,0.000
HU11300414,2,0,0.001
HU736118,2,0,0.000
HU10234037,1,0,0.000
HU11458579,2,0,0.000
HU308823,5,0,0.001
HU12928099,4,0,0.001
HU14503953,1,0,0.000
HU22605940,1,0,0.000
HU12098336,78,0,0.004
HU10626825,1,0,0.000
HU375175,1,0,0.000
HU14647091,1,0,0.000
HU315386,1,0,0.000
HU12315758,1,0,0.000
HU732813,2,0,0.001
HU13634405,1,0,0.000
HU728582,1,0,0.000
HU13646925,2,0,0.001
HU731849,2,0,0.000
HU12627080,2,0,0.000
HU15000002,2,0,0.000
HU13961091,1,0,0.000
HU14426050,2,0,0.000
HU732660,4,0,0.001
HU11275831,1,0,0.000
HU732990,1,0,0.000
HU735726,44,0,0.003
HU308746,54,0,0.004
HU10240104,2,0,0.000
HU11081423,5,0,0.000
HU726720,1,0,0.000
HU11397388,1,0,0.000
HU433114,3,0,0.001
HU12633731,4,0,0.001
HU22743635,2,0,0.001
HU11404484,1,0,0.000
HU12359947,1,0,0.000
HU20544007,9,0,0.001
HU731179,3,0,0.001
HU12205666,1,0,0.000
HU18091715,2,0,0.001
HU13953252,1,0,0.000
HU773065,2,0,0.001
HU12397398,1,0,0.000
HU15000361,3,0,0.000
HU309172,1,0,0.000
HU12634354,7,0,0.001
HU11424217,1,0,0.000
HU734444,18,0,0.003
HU13205652,1,0,0.000
HU725053,2,0,0.000
HU13584771,1,0,0.000
HU735418,1,0,0.000
HU13917298,1,0,0.000
HU329002,2,0,0.001
HU13611583,1,0,0.000
HU19983068,1,0,0.000
HU12656842,1,0,0.000
HU49795855,2,0,0.000
HU11145198,4,0,0.000
HU10457159,1,0,0.000
HU11153937,4,0,0.000
HU12640342,1,0,0.000
HU28494645,9,0,0.000
HU12810370,1,0,0.000
HU14006229,5,0,0.001
HU12609046,1,0,0.000
HU41045417,16,0,0.001
HU15000349,1,0,0.000
HU11178583,3,0,0.000
HU408055,1,0,0.000
HU727419,1,0,0.000
HU13166090,1,0,0.000
HU13158419,7,0,0.000
HU12055540,2,0,0.000
HU61697700,3,0,0.000
HU10906835,5,0,0.000
HU20602398,3,0,0.000
HU304001,4,0,0.001
HU14568660,4,0,0.001
HU14207846,2,0,0.000
HU12349694,5,0,0.000
HU14933855,7,0,0.000
HU40904379,2,0,0.000
HU13432911,14,0,0.001
HU28242321,3,0,0.000
HU357139,2,0,0.000
HU21011414,2,0,0.000
HU731894,1,0,0.000
HU494009,1,0,0.000
HU10396449,1,0,0.000
HU720542,1,0,0.000
HU11242123,1,0,0.000
HU727992,4,0,0.001
HU733029,1,0,0.000
HU22646277,1,0,0.000
HU571795,1,0,0.000
HU15000168,2,0,0.001
HU11191144,2,0,0.000
HU333805,1,0,0.000
HU13772987,2,0,0.000
HU343611,1,0,0.000
